Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-17 17:58:11,0.4059591293334961,10,6,-65.25999999999979,24.899313007481396,4,10,10,23,0,0,0,0,10,7,113,0,10,48,36,21,4,0,0,6,10,5,32,109,68,6,18
2024-09-17 17:58:11,0.8223159313201904,10,0,-38.080000000000034,18.793835446238518,0,11,11,31,0,0,0,1,10,0,32,0,10,74,48,22,38,0,0,7,11,42,37,78,53,7,15
2024-09-17 17:58:11,2.2755229473114014,10,6,148.52000000000245,49.91736502945423,2,18,18,121,0,0,0,11,10,3,75,0,10,200,127,156,205,0,0,13,18,220,167,234,137,13,23
2024-09-17 17:58:11,3.82779598236084,10,24,531.8799999999912,73.45118082873523,0,18,18,301,0,0,0,14,9,1,41,0,9,164,155,202,213,0,1,17,18,224,210,170,169,17,20
2024-09-17 17:58:11,5.361534118652344,10,43,554.999999999991,78.90612028539181,0,12,12,304,0,0,0,4,8,0,29,0,8,193,186,149,181,0,2,15,12,189,157,199,192,15,13
2024-09-17 17:58:11,7.364959955215454,10,4,728.9199999999878,109.33709377795458,1,12,12,370,0,0,0,12,6,1,30,0,6,251,216,232,248,0,4,16,12,252,245,258,221,16,13
2024-09-17 17:58:11,9.56320309638977,10,49,719.4799999999891,123.05333307012916,0,12,12,365,0,0,0,11,6,1,29,0,6,271,230,216,259,0,4,19,12,268,223,274,238,19,14
2024-09-17 17:58:11,11.571059942245483,10,13,677.3799999999896,117.07054865732789,0,23,23,344,0,0,0,21,6,0,33,0,6,263,218,215,216,0,4,21,23,222,223,269,228,21,26
2024-09-17 17:58:11,13.768856048583984,10,49,1046.0599999999838,157.52249474078417,0,19,19,480,0,0,0,18,1,0,22,0,1,272,305,294,344,0,9,22,19,351,299,277,307,22,22
2024-09-17 17:58:11,16.33518886566162,10,49,937.4999999999842,157.74008537083864,0,14,14,445,0,0,0,12,3,2,37,0,3,323,305,293,303,0,7,23,14,321,300,328,310,23,16
2024-09-17 17:58:11,18.490303993225098,10,49,755.339999999987,138.55553055554628,0,22,22,390,0,0,0,23,7,0,27,0,7,298,247,246,257,0,3,16,22,261,254,300,254,16,28
2024-09-17 17:58:11,20.74650478363037,10,8,815.8799999999877,134.0261919349432,0,15,15,394,0,0,0,15,4,0,26,0,4,272,235,239,282,0,6,12,15,288,247,279,238,12,17
2024-09-17 17:58:11,22.37860608100891,10,49,699.3999999999892,124.03803651407361,0,23,23,373,0,0,0,20,8,0,33,0,8,231,207,239,232,0,2,14,23,238,250,235,215,14,27
2024-09-17 17:58:11,24.997628211975098,10,49,989.2399999999833,161.5739878192544,0,16,16,470,0,0,0,18,3,1,33,0,3,337,323,268,292,0,7,18,16,299,279,345,325,18,21
2024-09-17 17:58:11,27.129626035690308,10,49,913.8999999999869,144.07390983775258,0,13,13,434,0,0,0,13,3,0,29,0,3,298,239,247,294,0,7,21,13,302,252,304,248,21,14
2024-09-17 17:58:11,29.192349910736084,10,24,678.5199999999899,123.90256941691041,0,14,14,345,0,0,0,14,6,0,32,0,6,224,225,219,236,0,4,15,14,249,222,227,237,15,15
2024-09-17 17:58:11,31.61809206008911,10,49,918.2399999999857,164.26414647698402,0,18,18,436,0,0,0,17,3,0,47,0,3,306,292,301,272,0,7,29,18,282,313,317,304,29,20
2024-09-17 17:58:11,33.59152102470398,10,50,839.5399999999872,150.24832675233483,1,17,17,406,0,0,0,17,4,1,33,0,4,292,293,228,262,0,6,27,17,272,230,295,305,27,23
